arm	record_id	source_frame_id	gold_label	pred_source	correct_source	pred_grey	correct_grey	pred_mismatch	correct_mismatch	pred_mask	correct_mask	pred_noise	correct_noise	pred_mirror	correct_mirror
point_desc	1178	1070	0	0	1	1	0	2	0	2	0	2	0	0	1
point_desc	1412	1279	3	3	1	3	1	0	0	3	1	2	0	3	1
point_desc	1346	1216	1	3	0	1	1	1	1	1	1	3	0	1	1
point_desc	511	461	3	3	1	3	1	3	1	3	1	3	1	3	1
point_desc	1006	917	1	0	0	0	0	0	0	0	0	0	0	2	0
point_desc	1197	1086	3	3	1	3	1	3	1	3	1	3	1	3	1
point_desc	2275	2051	3	3	1	3	1	3	1	3	1	3	1	3	1
point_desc	2205	1987	0	0	1	1	0	0	1	0	1	0	1	0	1
point_desc	1768	1597	1	1	1	3	0	2	0	1	1	3	0	1	1
point_desc	578	522	2	2	1	2	1	2	1	2	1	2	1	2	1
point_desc	1606	1454	0	0	1	0	1	0	1	0	1	0	1	0	1
point_desc	2648	2395	0	0	1	1	0	0	1	3	0	3	0	0	1
point_desc	2120	1909	2	2	1	2	1	2	1	2	1	2	1	2	1
point_desc	1262	1140	0	0	1	0	1	0	1	0	1	0	1	0	1
point_desc	1261	1140	2	2	1	2	1	0	0	0	0	0	0	2	1
point_desc	241	222	3	0	0	2	0	3	1	0	0	0	0	0	0
point_desc	358	329	2	2	1	1	0	1	0	3	0	2	1	2	1
point_desc	357	329	2	2	1	2	1	3	0	2	1	2	1	2	1
point_desc	635	576	2	2	1	0	0	1	0	2	1	2	1	2	1
point_desc	526	476	1	1	1	3	0	3	0	1	1	1	1	1	1
point_desc	74	73	0	0	1	0	1	0	1	0	1	0	1	0	1
point_desc	476	432	2	2	1	2	1	2	1	2	1	2	1	2	1
point_desc	98	95	1	1	1	1	1	1	1	1	1	1	1	1	1
point_desc	2287	2062	2	2	1	2	1	2	1	2	1	2	1	2	1
point_desc	2428	2190	1	1	1	0	0	0	0	0	0	0	0	0	0
point_desc	316	294	3	3	1	1	0	3	1	3	1	3	1	3	1
point_desc	2229	2009	1	3	0	0	0	0	0	3	0	0	0	0	0
point_desc	2569	2323	3	3	1	0	0	2	0	0	0	0	0	2	0
point_desc	1038	943	3	3	1	1	0	0	0	1	0	0	0	3	1
point_desc	1957	1766	1	1	1	2	0	0	0	2	0	0	0	1	1
point_desc	2430	2192	1	3	0	2	0	2	0	2	0	3	0	2	0
point_desc	1551	1407	2	2	1	2	1	0	0	3	0	2	1	2	1
point_desc	472	429	1	1	1	2	0	2	0	1	1	2	0	1	1
point_desc	473	429	0	3	0	0	1	2	0	3	0	3	0	3	0
point_desc	2447	2208	0	0	1	0	1	1	0	0	1	0	1	0	1
point_desc	2195	1977	1	0	0	0	0	0	0	0	0	0	0	0	0
point_desc	491	445	1	1	1	1	1	1	1	1	1	1	1	1	1
point_desc	1594	1442	0	0	1	3	0	3	0	3	0	3	0	0	1
point_desc	7	9	3	3	1	3	1	3	1	3	1	3	1	3	1
point_desc	42	42	0	0	1	1	0	1	0	1	0	1	0	0	1
point_desc	593	536	0	0	1	0	1	0	1	1	0	1	0	0	1
point_desc	2101	1890	1	1	1	1	1	1	1	1	1	1	1	1	1
point_desc	346	318	3	1	0	1	0	1	0	1	0	1	0	1	0
point_desc	1603	1451	3	2	0	2	0	2	0	2	0	2	0	2	0
point_desc	2619	2371	0	3	0	3	0	3	0	3	0	3	0	0	1
point_desc	1083	983	2	2	1	3	0	3	0	3	0	3	0	2	1
point_desc	1692	1530	0	0	1	0	1	0	1	0	1	0	1	0	1
point_desc	52	51	0	2	0	1	0	1	0	2	0	2	0	2	0
point_desc	1801	1626	3	3	1	3	1	1	0	3	1	3	1	3	1
point_desc	533	483	2	2	1	2	1	0	0	2	1	2	1	2	1
point_desc	845	772	2	1	0	3	0	2	1	3	0	2	1	1	0
point_desc	674	613	1	1	1	1	1	1	1	1	1	1	1	1	1
point_desc	582	525	1	1	1	1	1	1	1	1	1	1	1	1	1
point_desc	1125	1020	0	0	1	0	1	2	0	2	0	0	1	0	1
point_desc	393	362	1	1	1	1	1	2	0	1	1	2	0	1	1
point_desc	1480	1343	1	0	0	0	0	0	0	0	0	0	0	0	0
point_desc	1690	1528	1	1	1	1	1	0	0	1	1	1	1	1	1
point_desc	1689	1528	0	0	1	3	0	2	0	0	1	0	1	0	1
point_desc	377	347	3	1	0	0	0	2	0	0	0	1	0	2	0
point_desc	252	232	1	1	1	1	1	1	1	1	1	1	1	1	1
point_desc	1708	1544	1	1	1	1	1	1	1	1	1	1	1	1	1
point_desc	701	638	0	1	0	0	1	1	0	1	0	1	0	1	0
point_desc	836	763	2	2	1	2	1	2	1	2	1	2	1	2	1
point_desc	563	509	0	0	1	1	0	1	0	1	0	0	1	1	0
point_desc	2	4	0	2	0	0	1	0	1	2	0	2	0	2	0
point_desc	785	717	1	1	1	1	1	1	1	1	1	1	1	1	1
point_desc	1968	1776	1	1	1	0	0	0	0	0	0	0	0	1	1
point_desc	1584	1433	3	3	1	3	1	3	1	3	1	3	1	3	1
point_desc	1924	1735	2	2	1	2	1	1	0	2	1	2	1	2	1
point_desc	2494	2254	3	3	1	3	1	2	0	3	1	3	1	3	1
point_desc	204	186	0	0	1	0	1	0	1	0	1	0	1	0	1
point_desc	2241	2021	0	3	0	0	1	0	1	0	1	0	1	3	0
point_desc	544	492	1	1	1	3	0	2	0	1	1	1	1	1	1
point_desc	1673	1514	3	3	1	3	1	0	0	3	1	3	1	3	1
point_desc	2013	1814	1	1	1	1	1	1	1	1	1	1	1	1	1
point_desc	2059	1853	3	3	1	0	0	3	1	3	1	3	1	3	1
point_desc	691	629	3	3	1	3	1	0	0	0	0	3	1	3	1
point_desc	1810	1635	2	0	0	2	1	0	0	2	1	2	1	2	1
point_desc	2472	2232	2	2	1	3	0	2	1	2	1	2	1	2	1
point_desc	881	806	2	2	1	3	0	3	0	3	0	2	1	2	1
point_desc	1095	993	3	3	1	3	1	0	0	0	0	0	0	3	1
point_desc	2352	2120	1	3	0	3	0	1	1	3	0	3	0	3	0
point_desc	1695	1532	1	1	1	1	1	3	0	1	1	1	1	1	1
point_desc	2386	2152	3	3	1	3	1	3	1	3	1	3	1	3	1
point_desc	1510	1369	2	0	0	2	1	2	1	2	1	2	1	0	0
point_desc	1363	1232	1	1	1	1	1	1	1	1	1	1	1	1	1
point_desc	1881	1698	0	0	1	0	1	0	1	0	1	0	1	0	1
point_desc	2201	1983	3	3	1	3	1	3	1	3	1	3	1	3	1
point_desc	112	107	1	1	1	1	1	1	1	1	1	1	1	1	1
point_desc	2113	1902	0	2	0	2	0	2	0	3	0	0	1	2	0
point_desc	453	416	3	3	1	2	0	2	0	3	1	3	1	3	1
point_desc	43	43	3	3	1	3	1	2	0	3	1	2	0	3	1
point_desc	232	214	0	0	1	0	1	1	0	0	1	0	1	0	1
point_desc	1622	1468	3	3	1	0	0	0	0	0	0	0	0	3	1
point_desc	538	487	3	3	1	3	1	2	0	3	1	3	1	3	1
point_desc	847	774	3	3	1	2	0	2	0	3	1	3	1	3	1
point_desc	2560	2314	3	3	1	3	1	3	1	0	0	3	1	3	1
point_desc	1986	1791	1	1	1	1	1	1	1	1	1	1	1	1	1
point_desc	1752	1582	3	3	1	1	0	3	1	3	1	3	1	3	1
point_desc	1751	1582	0	3	0	0	1	3	0	3	0	0	1	3	0
point_desc	612	555	1	1	1	1	1	1	1	1	1	3	0	1	1
point_desc	1214	1101	1	1	1	1	1	1	1	1	1	1	1	1	1
point_desc	280	259	1	2	0	2	0	0	0	2	0	2	0	2	0
point_desc	178	162	0	0	1	0	1	0	1	0	1	0	1	0	1
point_desc	502	453	1	1	1	2	0	1	1	1	1	1	1	1	1
point_desc	2262	2039	1	1	1	1	1	1	1	1	1	3	0	1	1
point_desc	2424	2186	3	3	1	3	1	3	1	3	1	3	1	3	1
point_desc	202	184	1	1	1	1	1	1	1	1	1	1	1	1	1
point_desc	154	141	1	1	1	2	0	2	0	2	0	2	0	1	1
point_desc	1465	1330	3	3	1	3	1	3	1	3	1	3	1	3	1
point_desc	2263	2040	3	3	1	3	1	2	0	0	0	3	1	3	1
point_desc	167	152	3	3	1	3	1	3	1	3	1	3	1	1	0
point_desc	1943	1753	3	3	1	3	1	3	1	3	1	3	1	3	1
point_desc	1176	1068	1	1	1	0	0	0	0	1	1	1	1	1	1
point_desc	2617	2369	0	0	1	0	1	0	1	0	1	0	1	0	1
point_desc	1198	1087	1	1	1	1	1	2	0	1	1	1	1	1	1
point_desc	118	113	2	2	1	1	0	2	1	2	1	2	1	0	0
point_desc	830	759	2	2	1	2	1	1	0	2	1	2	1	2	1
point_desc	88	85	3	3	1	3	1	3	1	3	1	3	1	3	1
point_desc	619	560	2	3	0	3	0	3	0	3	0	3	0	3	0
point_desc	1908	1722	3	3	1	3	1	0	0	0	0	3	1	0	0
point_desc	1656	1498	1	3	0	3	0	1	1	3	0	3	0	3	0
point_desc	498	449	2	2	1	2	1	2	1	2	1	2	1	2	1
point_desc	1890	1705	1	2	0	1	1	1	1	1	1	2	0	2	0
point_desc	1889	1705	1	1	1	2	0	1	1	2	0	2	0	0	0
point_desc	1783	1610	2	2	1	0	0	0	0	2	1	2	1	2	1
point_desc	1076	977	0	0	1	0	1	0	1	0	1	0	1	0	1
point_desc	434	399	0	3	0	3	0	1	0	3	0	3	0	3	0
point_desc	1558	1412	0	0	1	3	0	3	0	3	0	3	0	0	1
point_desc	953	872	2	2	1	2	1	2	1	3	0	3	0	2	1
point_desc	955	872	1	1	1	1	1	1	1	1	1	1	1	1	1
point_desc	1654	1496	0	0	1	0	1	0	1	0	1	0	1	0	1
point_desc	121	115	3	3	1	0	0	3	1	3	1	3	1	1	0
point_desc	1885	1702	1	0	0	0	0	1	1	0	0	1	1	1	1
point_desc	851	778	3	3	1	2	0	2	0	3	1	3	1	3	1
point_desc	951	870	0	3	0	1	0	0	1	3	0	3	0	3	0
point_desc	1743	1574	0	0	1	1	0	1	0	1	0	1	0	0	1
point_desc	40	40	2	2	1	2	1	2	1	2	1	2	1	2	1
point_desc	1051	953	1	1	1	1	1	1	1	1	1	1	1	1	1
point_desc	353	325	2	2	1	1	0	1	0	1	0	1	0	2	1
point_desc	1047	950	2	2	1	2	1	0	0	1	0	2	1	2	1
point_desc	661	602	0	0	1	0	1	0	1	0	1	0	1	0	1
point_desc	92	89	3	1	0	3	1	0	0	3	1	3	1	1	0
point_desc	2200	1982	3	3	1	1	0	1	0	1	0	1	0	1	0
point_desc	1925	1736	0	0	1	0	1	2	0	0	1	0	1	0	1
point_desc	805	737	3	3	1	0	0	0	0	3	1	3	1	3	1
point_desc	1547	1403	1	0	0	1	1	0	0	0	0	0	0	1	1
point_desc	2252	2031	3	3	1	3	1	3	1	3	1	3	1	3	1
point_desc	2253	2031	0	0	1	0	1	0	1	0	1	0	1	0	1
point_desc	646	587	2	2	1	3	0	0	0	2	1	2	1	2	1
point_desc	1116	1013	3	3	1	3	1	3	1	3	1	3	1	3	1
point_desc	1117	1013	1	1	1	1	1	1	1	1	1	1	1	1	1
point_desc	1585	1434	3	0	0	0	0	0	0	0	0	0	0	0	0
point_desc	2083	1874	2	2	1	2	1	2	1	2	1	2	1	2	1
point_desc	877	802	3	3	1	3	1	0	0	0	0	3	1	3	1
point_desc	1793	1618	1	1	1	2	0	2	0	2	0	1	1	1	1
point_desc	211	193	1	1	1	0	0	3	0	0	0	0	0	3	0
point_desc	362	333	0	0	1	0	1	2	0	2	0	0	1	0	1
point_desc	995	906	2	2	1	2	1	2	1	3	0	1	0	2	1
point_desc	621	562	3	3	1	3	1	3	1	3	1	3	1	3	1
point_desc	2335	2106	1	1	1	1	1	3	0	1	1	1	1	1	1
point_desc	1910	1724	2	2	1	2	1	3	0	2	1	2	1	2	1
point_desc	1911	1724	1	1	1	0	0	1	1	1	1	0	0	1	1
point_desc	407	375	0	0	1	0	1	0	1	0	1	0	1	0	1
point_desc	826	756	3	0	0	2	0	2	0	0	0	0	0	0	0
point_desc	760	693	1	1	1	0	0	2	0	0	0	1	1	1	1
point_desc	1626	1471	0	3	0	3	0	0	1	3	0	3	0	3	0
point_desc	1811	1636	0	2	0	1	0	1	0	2	0	2	0	2	0
point_desc	1874	1691	3	3	1	3	1	0	0	0	0	0	0	3	1
point_desc	114	109	0	0	1	0	1	0	1	0	1	0	1	0	1
point_desc	1604	1452	1	1	1	1	1	1	1	1	1	1	1	1	1
point_desc	2175	1958	2	2	1	2	1	2	1	2	1	2	1	2	1
point_desc	2652	2399	2	2	1	1	0	1	0	2	1	1	0	2	1
point_desc	2228	2008	1	1	1	1	1	0	0	1	1	1	1	1	1
point_desc	717	653	3	3	1	0	0	1	0	3	1	2	0	1	0
point_desc	568	513	2	2	1	2	1	2	1	2	1	2	1	2	1
point_desc	307	286	2	2	1	2	1	1	0	2	1	2	1	2	1
point_desc	308	286	3	3	1	3	1	3	1	3	1	3	1	3	1
point_desc	1181	1073	0	0	1	0	1	0	1	0	1	3	0	3	0
point_desc	1555	1409	1	2	0	2	0	2	0	2	0	2	0	2	0
point_desc	1252	1133	0	0	1	0	1	0	1	0	1	2	0	0	1
point_desc	310	288	3	3	1	3	1	2	0	3	1	3	1	3	1
point_desc	2339	2109	1	0	0	1	1	1	1	1	1	1	1	1	1
point_desc	1389	1257	3	3	1	3	1	3	1	3	1	3	1	3	1
point_desc	797	729	3	3	1	2	0	2	0	1	0	3	1	3	1
point_desc	2562	2316	3	1	0	0	0	0	0	1	0	1	0	1	0
point_desc	1734	1567	1	3	0	1	1	1	1	1	1	3	0	3	0
point_desc	824	754	0	1	0	1	0	1	0	1	0	1	0	1	0
point_desc	1418	1285	0	0	1	0	1	0	1	0	1	0	1	0	1
point_desc	104	99	0	0	1	0	1	3	0	0	1	0	1	0	1
point_desc	2078	1869	3	0	0	0	0	0	0	0	0	0	0	0	0
point_desc	1963	1771	2	2	1	2	1	2	1	2	1	2	1	2	1
point_desc	1532	1390	1	1	1	1	1	1	1	1	1	1	1	1	1
point_desc	1899	1714	2	2	1	2	1	1	0	2	1	2	1	2	1
point_desc	375	345	1	1	1	1	1	1	1	1	1	1	1	1	1
point_desc	1754	1584	2	2	1	3	0	1	0	2	1	2	1	2	1
point_desc	1916	1727	0	0	1	0	1	0	1	0	1	0	1	0	1
point_desc	1550	1406	1	1	1	1	1	1	1	1	1	1	1	1	1
point_desc	342	314	3	1	0	3	1	3	1	3	1	3	1	0	0
point_desc	156	143	2	2	1	2	1	2	1	2	1	2	1	2	1
point_desc	916	839	1	1	1	1	1	1	1	1	1	1	1	1	1
point_desc	2507	2266	2	2	1	2	1	2	1	2	1	2	1	2	1
point_desc	2460	2220	0	0	1	0	1	0	1	0	1	0	1	0	1
point_desc	1180	1072	0	2	0	0	1	0	1	0	1	0	1	2	0
point_desc	566	512	3	3	1	1	0	0	0	3	1	1	0	3	1
point_desc	1396	1264	1	1	1	1	1	1	1	1	1	1	1	1	1
point_desc	1726	1560	3	3	1	3	1	3	1	3	1	3	1	3	1
point_desc	1993	1797	2	2	1	2	1	2	1	2	1	2	1	3	0
point_desc	1614	1461	2	3	0	0	0	3	0	3	0	3	0	3	0
point_desc	430	395	1	1	1	2	0	2	0	2	0	1	1	1	1
point_desc	2034	1832	0	0	1	0	1	0	1	0	1	0	1	0	1
point_desc	2075	1866	0	2	0	0	1	2	0	0	1	0	1	2	0
point_desc	519	469	3	3	1	3	1	3	1	3	1	3	1	0	0
point_desc	1218	1105	1	1	1	1	1	1	1	1	1	1	1	1	1
point_desc	2425	2187	1	1	1	0	0	3	0	0	0	2	0	1	1
point_desc	653	594	0	0	1	0	1	3	0	1	0	0	1	0	1
point_desc	705	642	0	0	1	0	1	0	1	0	1	0	1	0	1
point_desc	2540	2297	2	2	1	2	1	2	1	2	1	2	1	2	1
point_desc	1586	1435	1	1	1	3	0	3	0	1	1	1	1	1	1
point_desc	1587	1435	1	1	1	1	1	1	1	1	1	1	1	1	1
point_desc	2298	2072	1	2	0	1	1	1	1	3	0	2	0	2	0
point_desc	1429	1295	2	2	1	2	1	2	1	2	1	2	1	2	1
point_desc	444	408	0	0	1	0	1	0	1	0	1	0	1	0	1
point_desc	2010	1811	1	1	1	1	1	1	1	1	1	1	1	1	1
point_desc	2009	1811	2	2	1	2	1	2	1	2	1	2	1	2	1
point_desc	864	790	1	1	1	1	1	1	1	1	1	1	1	1	1
point_desc	433	398	1	1	1	2	0	2	0	2	0	2	0	1	1
point_desc	1538	1395	1	1	1	1	1	1	1	1	1	1	1	1	1
point_desc	1438	1303	3	3	1	3	1	3	1	0	0	0	0	3	1
point_desc	2399	2164	2	3	0	0	0	3	0	0	0	3	0	3	0
point_desc	659	600	2	2	1	2	1	0	0	2	1	2	1	2	1
point_desc	2591	2343	2	2	1	2	1	2	1	2	1	2	1	2	1
point_desc	1445	1310	2	2	1	2	1	2	1	2	1	2	1	2	1
point_desc	1954	1763	3	1	0	3	1	1	0	3	1	3	1	1	0
point_desc	735	668	3	3	1	0	0	3	1	3	1	3	1	3	1
point_desc	734	668	3	3	1	1	0	3	1	3	1	3	1	3	1
point_desc	93	90	3	3	1	1	0	2	0	1	0	1	0	3	1
point_desc	257	237	2	2	1	2	1	2	1	2	1	2	1	2	1
point_desc	2611	2363	1	1	1	1	1	3	0	1	1	1	1	1	1
point_desc	2583	2335	0	0	1	0	1	2	0	0	1	1	0	0	1
point_desc	466	424	2	2	1	2	1	2	1	2	1	2	1	2	1
point_desc	2324	2097	3	3	1	3	1	3	1	3	1	3	1	3	1
point_desc	1927	1737	0	0	1	0	1	0	1	0	1	0	1	0	1
point_desc	1341	1212	2	2	1	3	0	3	0	2	1	3	0	2	1
point_desc	1064	965	0	2	0	3	0	2	0	2	0	2	0	2	0
point_desc	657	598	2	2	1	0	0	3	0	0	0	2	1	2	1
point_desc	2574	2327	3	2	0	2	0	2	0	2	0	2	0	2	0
point_desc	1971	1779	0	0	1	0	1	0	1	0	1	0	1	0	1
point_desc	831	760	3	3	1	3	1	3	1	3	1	3	1	3	1
point_desc	832	760	3	3	1	3	1	2	0	2	0	2	0	3	1
point_desc	269	248	1	1	1	1	1	1	1	1	1	1	1	1	1
point_desc	893	818	3	3	1	3	1	3	1	3	1	3	1	3	1
point_desc	449	412	3	3	1	0	0	1	0	3	1	3	1	3	1
point_desc	764	697	3	3	1	3	1	3	1	3	1	3	1	3	1
point_desc	963	878	2	2	1	2	1	2	1	2	1	2	1	2	1
point_desc	531	481	2	0	0	2	1	3	0	0	0	0	0	0	0
point_desc	774	706	0	0	1	0	1	2	0	0	1	0	1	0	1
point_desc	2019	1820	3	1	0	1	0	3	1	1	0	1	0	3	1
point_desc	1229	1114	3	3	1	0	0	2	0	3	1	0	0	3	1
point_desc	1316	1189	2	2	1	2	1	2	1	2	1	2	1	2	1
point_desc	2514	2272	0	1	0	1	0	0	1	1	0	0	1	0	1
point_desc	35	35	2	2	1	2	1	1	0	2	1	2	1	2	1
point_desc	1938	1748	0	3	0	3	0	3	0	3	0	3	0	3	0
point_desc	829	758	1	1	1	1	1	1	1	3	0	1	1	1	1
point_desc	828	758	1	1	1	1	1	1	1	1	1	1	1	1	1
point_desc	105	100	1	0	0	2	0	1	1	0	0	0	0	0	0
point_desc	638	579	2	2	1	2	1	2	1	2	1	2	1	0	0
point_desc	974	887	1	1	1	0	0	0	0	0	0	1	1	1	1
point_desc	1973	1781	1	1	1	1	1	1	1	1	1	1	1	1	1
point_desc	2127	1915	2	2	1	2	1	2	1	2	1	2	1	2	1
point_desc	137	128	1	1	1	2	0	0	0	0	0	1	1	1	1
point_desc	1787	1613	1	1	1	1	1	1	1	1	1	1	1	1	1
point_desc	1786	1613	0	2	0	2	0	2	0	2	0	2	0	2	0
point_desc	1871	1688	1	1	1	1	1	1	1	1	1	1	1	1	1
point_desc	328	303	0	0	1	0	1	0	1	0	1	2	0	0	1
point_desc	329	303	1	1	1	2	0	3	0	2	0	3	0	1	1
point_desc	905	828	2	0	0	0	0	2	1	0	0	0	0	0	0
point_desc	1281	1158	3	3	1	3	1	3	1	3	1	2	0	3	1
point_desc	844	771	3	3	1	3	1	3	1	3	1	3	1	3	1
point_desc	192	174	3	3	1	3	1	0	0	0	0	0	0	3	1
point_desc	570	515	3	3	1	2	0	2	0	3	1	2	0	3	1
point_desc	1428	1294	3	3	1	3	1	3	1	3	1	3	1	3	1
point_desc	2073	1864	3	3	1	1	0	2	0	1	0	2	0	3	1
point_desc	762	695	0	0	1	1	0	1	0	1	0	1	0	0	1
point_desc	1230	1115	1	3	0	1	1	1	1	3	0	3	0	3	0
point_desc	1611	1458	3	3	1	3	1	0	0	3	1	3	1	3	1
point_desc	1282	1159	3	3	1	0	0	0	0	0	0	0	0	3	1
point_desc	747	680	1	2	0	2	0	2	0	2	0	2	0	2	0
point_desc	2168	1951	0	0	1	3	0	0	1	0	1	0	1	0	1
point_desc	1164	1056	2	2	1	2	1	2	1	2	1	2	1	2	1
point_desc	1859	1679	3	3	1	0	0	0	0	0	0	0	0	0	0
point_desc	1420	1287	1	1	1	1	1	0	0	1	1	1	1	1	1
point_desc	1637	1481	1	3	0	3	0	2	0	3	0	2	0	3	0
point_desc	1636	1481	0	0	1	0	1	0	1	0	1	0	1	0	1
point_desc	1215	1102	1	1	1	1	1	1	1	1	1	1	1	1	1
point_desc	1597	1445	1	1	1	1	1	0	0	1	1	1	1	1	1
point_desc	2071	1862	0	0	1	0	1	0	1	0	1	0	1	0	1
point_desc	810	741	3	0	0	0	0	0	0	0	0	0	0	0	0
point_desc	1058	959	1	1	1	1	1	1	1	1	1	1	1	1	1
point_desc	1696	1533	0	0	1	2	0	2	0	2	0	0	1	0	1
point_desc	2179	1962	0	0	1	0	1	0	1	0	1	0	1	0	1
point_desc	57	56	0	0	1	0	1	0	1	0	1	0	1	0	1
point_desc	1602	1450	3	1	0	1	0	1	0	1	0	1	0	0	0
point_desc	1221	1107	3	3	1	2	0	2	0	2	0	2	0	3	1
point_desc	1556	1410	1	1	1	1	1	1	1	1	1	1	1	1	1
point_desc	195	177	3	1	0	3	1	3	1	1	0	1	0	3	1
point_desc	428	393	0	0	1	0	1	0	1	0	1	0	1	0	1
point_desc	1009	920	2	2	1	1	0	1	0	2	1	3	0	2	1
point_desc	490	444	3	3	1	3	1	0	0	3	1	0	0	3	1
point_desc	161	148	0	0	1	0	1	0	1	0	1	0	1	0	1
point_desc	1545	1401	0	0	1	0	1	0	1	0	1	0	1	0	1
point_desc	165	151	0	0	1	0	1	0	1	0	1	0	1	0	1
point_desc	386	356	3	3	1	3	1	0	0	0	0	2	0	3	1
point_desc	609	552	0	1	0	1	0	1	0	1	0	1	0	1	0
point_desc	587	530	0	0	1	0	1	0	1	0	1	0	1	3	0
point_desc	940	861	3	3	1	0	0	0	0	0	0	0	0	3	1
point_desc	1672	1513	0	2	0	2	0	2	0	2	0	2	0	0	1
point_desc	2374	2140	0	0	1	0	1	0	1	2	0	2	0	0	1
point_desc	501	452	1	1	1	1	1	1	1	1	1	1	1	1	1
point_desc	575	519	3	3	1	2	0	2	0	2	0	2	0	3	1
point_desc	1155	1049	1	1	1	1	1	1	1	1	1	1	1	1	1
point_desc	2239	2019	3	0	0	0	0	0	0	0	0	0	0	0	0
point_desc	2444	2205	3	3	1	3	1	3	1	3	1	3	1	3	1
point_desc	1966	1774	1	0	0	3	0	3	0	3	0	3	0	3	0
point_desc	868	794	2	2	1	2	1	2	1	2	1	2	1	2	1
point_desc	869	794	0	0	1	0	1	0	1	0	1	0	1	0	1
point_desc	2163	1946	0	0	1	0	1	3	0	0	1	0	1	0	1
point_desc	876	801	1	1	1	0	0	0	0	3	0	1	1	1	1
point_desc	2490	2250	1	1	1	1	1	2	0	1	1	1	1	1	1
point_desc	1613	1460	2	1	0	1	0	1	0	1	0	1	0	2	1
point_desc	2440	2201	0	0	1	0	1	0	1	0	1	0	1	0	1
point_desc	2021	1822	0	0	1	1	0	2	0	1	0	1	0	2	0
point_desc	1644	1487	1	3	0	0	0	3	0	3	0	3	0	3	0
point_desc	2544	2301	0	0	1	3	0	3	0	3	0	0	1	0	1
point_desc	2646	2393	0	3	0	3	0	2	0	1	0	3	0	3	0
point_desc	1855	1675	1	1	1	1	1	1	1	0	0	3	0	1	1
point_desc	107	102	0	0	1	0	1	0	1	0	1	0	1	0	1
point_desc	1676	1516	2	2	1	2	1	2	1	0	0	0	0	2	1
point_desc	1639	1483	2	2	1	2	1	2	1	2	1	2	1	2	1
point_desc	598	541	2	2	1	2	1	1	0	2	1	2	1	2	1
point_desc	2139	1927	2	2	1	2	1	2	1	2	1	2	1	2	1
point_desc	2063	1856	0	0	1	0	1	0	1	0	1	0	1	0	1
point_desc	939	860	1	1	1	2	0	2	0	1	1	1	1	1	1
point_desc	1162	1054	1	1	1	3	0	0	0	0	0	1	1	1	1
point_desc	1145	1039	0	0	1	0	1	0	1	0	1	0	1	0	1
point_desc	914	837	1	1	1	1	1	1	1	1	1	1	1	1	1
point_desc	1844	1665	3	3	1	2	0	0	0	3	1	3	1	3	1
point_desc	982	894	1	1	1	3	0	3	0	1	1	1	1	1	1
point_desc	981	894	1	1	1	2	0	0	0	2	0	2	0	1	1
point_desc	1224	1110	1	1	1	1	1	1	1	1	1	1	1	1	1
point_desc	1205	1093	3	2	0	2	0	2	0	2	0	3	1	2	0
point_desc	1206	1093	0	0	1	0	1	3	0	0	1	0	1	0	1
point_desc	2074	1865	3	3	1	3	1	3	1	3	1	3	1	3	1
point_desc	1816	1641	3	1	0	1	0	1	0	1	0	1	0	1	0
point_desc	1919	1730	3	2	0	2	0	3	1	3	1	3	1	3	1
point_desc	1414	1281	0	0	1	0	1	0	1	0	1	0	1	0	1
point_desc	696	633	3	3	1	3	1	3	1	3	1	3	1	3	1
point_desc	2416	2178	0	0	1	1	0	1	0	0	1	1	0	0	1
point_desc	2172	1955	3	3	1	3	1	2	0	3	1	3	1	3	1
point_desc	1436	1301	0	0	1	0	1	0	1	0	1	0	1	0	1
point_desc	707	644	0	1	0	1	0	1	0	1	0	1	0	0	1
point_desc	813	744	2	2	1	3	0	0	0	0	0	0	0	2	1
point_desc	1757	1587	2	2	1	1	0	1	0	1	0	1	0	2	1
point_desc	1566	1417	3	0	0	0	0	3	1	0	0	0	0	0	0
point_desc	1097	995	3	3	1	3	1	3	1	3	1	2	0	3	1
point_desc	1098	995	3	3	1	1	0	0	0	3	1	3	1	3	1
point_desc	2325	2098	3	3	1	3	1	3	1	3	1	3	1	3	1
point_desc	1771	1600	0	0	1	0	1	0	1	0	1	0	1	0	1
point_desc	1601	1449	0	0	1	0	1	0	1	0	1	0	1	0	1
point_desc	2095	1884	0	0	1	0	1	1	0	0	1	0	1	0	1
point_desc	1922	1733	0	0	1	0	1	2	0	0	1	0	1	0	1
point_desc	2394	2160	3	3	1	3	1	3	1	3	1	3	1	3	1
point_desc	1005	916	0	0	1	0	1	0	1	0	1	0	1	0	1
point_desc	270	249	1	1	1	1	1	0	0	1	1	1	1	1	1
point_desc	1769	1598	2	2	1	2	1	2	1	0	0	2	1	2	1
point_desc	1241	1123	2	2	1	2	1	2	1	2	1	2	1	2	1
point_desc	560	506	0	0	1	0	1	0	1	0	1	0	1	0	1
point_desc	671	611	2	2	1	1	0	1	0	1	0	1	0	2	1
point_desc	1376	1245	0	0	1	2	0	0	1	2	0	2	0	1	0
point_desc	2486	2246	0	0	1	0	1	0	1	0	1	1	0	0	1
point_desc	1499	1359	0	0	1	0	1	2	0	2	0	2	0	0	1
point_desc	1917	1728	0	3	0	1	0	1	0	1	0	3	0	0	1
point_desc	2470	2230	3	3	1	3	1	1	0	0	0	3	1	3	1
point_desc	145	134	3	3	1	3	1	2	0	3	1	3	1	3	1
